total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
3450880.0,0.0057495157,0.1610554565770994,147.46875,23.65625,0.148193359375,0.1,306.6685303141019,-1.0922710001468658,300.0,23.48,0.8277740478515625,545.0,3370.0,,0.0,0.0001,0.027311190962791443,470.65937499999995,0.0,108.9375,55.3125,147.46875,244.6875,43.59375,13476.0,3.1377291666666665,-0.014297055779024959,4.019648,30.15625,401.9647999999997,6324.0,0.19557297881692648,
3600384.0,0.0046812315,0.17687235369816387,150.09375,26.15625,0.133056640625,0.1,292.9352312448941,-1.1202297434210777,300.0,24.66,0.9222056269645691,547.0,3516.0,290.74142119828593,0.0,0.0001,0.018498893827199936,462.700625,0.0,89.34375,67.46875,150.09375,232.53125,60.5625,14060.0,3.0846708333333335,-0.012210605083964765,3.9598464,33.84375,395.9846399999997,6573.0,0.15295254020020366,-105.24321880171374
3750912.0,0.0055779098,0.15906867462776964,156.75,24.8125,0.145751953125,0.1,312.90403073703544,-1.0217153392732143,300.0,24.47,0.8417343497276306,550.0,3663.0,,0.0,0.0001,0.02873949706554413,479.2525,0.0,86.4375,52.0625,156.75,247.9375,56.8125,14648.0,3.1950166666666666,-0.014792499830946326,3.8996352,32.21875,389.9635199999997,6807.0,0.1757645644247532,
3900416.0,0.005848148,0.13468072834704653,180.09375,24.1875,0.143798828125,0.1,341.8808389371684,-1.0819500759243965,300.0,24.25,0.903654158115387,554.0,3809.0,343.2533694872517,0.0,0.0001,0.031569771468639374,527.6439583333333,0.0,70.90625,48.84375,180.09375,251.15625,49.0,15232.0,3.517626388888889,-0.014786349551286548,3.8398336,32.28125,383.98335999999966,7034.0,0.189700685441494,-40.729990512747975
4050944.0,0.006372313,0.1534747713858083,157.875,24.15625,0.1572265625,0.1,303.65394135637627,-1.1205801367759705,300.0,24.59,0.8585629463195801,555.0,3956.0,,0.0,0.0001,0.04419359564781189,473.29083333333335,0.0,72.5,47.75,157.875,252.25,69.625,15820.0,3.1552722222222225,-0.015349830035120249,3.7796224,31.34375,377.96223999999967,7288.0,0.1879669688642025,
4200448.0,0.005323695,0.22936223797364713,106.9375,24.3125,0.11962890625,0.1,243.0453350889854,-1.09015291929245,300.0,24.46,0.8860673308372498,555.0,4102.0,259.25321448787497,0.0,0.0001,0.01389726996421814,372.7733333333333,0.0,110.84375,37.21875,106.9375,262.78125,82.21875,16404.0,2.4851555555555556,-0.013177705404814333,3.7198208,30.34375,371.98207999999966,7557.0,0.11994867632165551,-112.72886551212468
4350976.0,0.005333582,0.17085365340746012,143.25,24.1875,0.130126953125,0.1,282.55582481805726,-1.0849261060357094,300.0,24.25,0.9107038378715515,555.0,4249.0,,0.0,0.0001,0.03612497076392174,437.16083333333336,0.0,72.6875,45.1875,143.25,254.8125,84.0625,16992.0,2.9144055555555557,-0.012490249646361917,3.6596096,30.90625,365.9609599999997,7832.0,0.15406066551804543,
4500480.0,0.0065507316,0.27586962267429016,92.125,24.90625,0.138916015625,0.1,203.38366657045782,-1.12765534222126,300.0,24.98,0.8871630430221558,556.0,4395.0,201.29172978490206,0.0,0.0001,0.01864149048924446,313.10249999999996,0.0,81.1875,61.125,92.125,238.875,126.6875,17576.0,2.08735,-0.014225317514501512,3.599808,30.84375,359.9807999999997,8084.0,0.13469476625323296,-158.68907021509764
4651008.0,0.0056490004,0.37834972530816363,66.84375,24.90625,0.15966796875,0.1,173.37787258959162,-1.0381069593131542,300.0,24.5,0.8575878143310547,556.0,4542.0,,0.0,0.0001,0.019459184259176254,268.4985416666667,0.0,104.96875,38.25,66.84375,261.75,128.1875,18164.0,1.7899902777777779,-0.011949391308007762,3.5395968,29.375,353.9596799999997,8359.0,0.1273586438037455,
4800512.0,0.005595144,0.27637470822677684,93.46875,25.625,0.13525390625,0.1,209.8040734813709,-1.082605093717575,300.0,25.22,0.9271901845932007,555.0,4688.0,220.08157025410253,0.0,0.0001,0.009573433548212051,323.58270833333336,0.0,89.0,45.1875,93.46875,254.8125,117.53125,18748.0,2.1572180555555556,-0.013429453218122944,3.4797952,31.34375,347.9795199999997,8644.0,0.1203261436894536,-127.89794974589717
